Ano,Unidade Orçamentária,Modalidade de Aplicação,Subfunção,Dotação Inicial,Dotação Atual,Empenhado,Liquidado,Pago
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,55992900,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,19000,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,821124,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,3737076,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",190000,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,11704797,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,27000,0,0,0,0
2019,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,6857500,0,0,0,0
2019,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,200000,0,0,0,0
2019,42203 - Fundação Cultural Palmares,40 - Transferências a Municípios,392 - Difusão Cultural,250000,0,0,0,0
2019,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,1670774,0,0,0,0
2019,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,122 - Administração Geral,17190875,0,0,0,0
2019,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,53824,0,0,0,0
2019,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,301 - Atenção Básica,121236,0,0,0,0
2019,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,345103,0,0,0,0
2019,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,392 - Difusão Cultural,1988905,0,0,0,0
2019,42203 - Fundação Cultural Palmares,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,455000,0,0,0,0
2019,42203 - Fundação Cultural Palmares,99 - A DEFINIR,392 - Difusão Cultural,627000,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",1500000,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",3700000,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",600000,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,122 - Administração Geral,187054829,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,665000,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,301 - Atenção Básica,3179580,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,6741411,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",212155933,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,392 - Difusão Cultural,4417500,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,846 - Outros Encargos Especiais,0,14443000,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",13752,0,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,14443000,-14443000,0,0,0
2019,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",4610387,0,0,0,0
2019,42205 - Fundação Nacional de Artes,40 - Transferências a Municípios,392 - Difusão Cultural,2000000,0,0,0,0
2019,42205 - Fundação Nacional de Artes,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,1190000,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,122 - Administração Geral,46867409,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,285000,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,301 - Atenção Básica,820860,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,2249248,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1456654,0,0,0,0
2019,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,392 - Difusão Cultural,36003367,0,0,0,0
2019,42205 - Fundação Nacional de Artes,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,189489,0,0,0,0
2019,42205 - Fundação Nacional de Artes,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,3939000,0,0,0,0
2019,42205 - Fundação Nacional de Artes,99 - A DEFINIR,392 - Difusão Cultural,3320387,0,0,0,0
2019,42206 - Agência Nacional do Cinema,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,570000,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,122 - Administração Geral,128754396,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,125 - Normatização e Fiscalização,95000,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,475000,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,131 - Comunicação Social,95000,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,301 - Atenção Básica,627636,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,2366411,0,0,0,0
2019,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,392 - Difusão Cultural,3425624,0,0,0,0
2019,42206 - Agência Nacional do Cinema,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,15756000,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,500000,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,122 - Administração Geral,82032247,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,264210,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,301 - Atenção Básica,823896,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,4347607,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,392 - Difusão Cultural,55417025,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,324814,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,21885,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,82243,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,9191000,0,0,0,0
2019,42207 - Instituto Brasileiro de Museus,99 - A DEFINIR,392 - Difusão Cultural,200000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,4650000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",2200000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,392 - Difusão Cultural,13830000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",300000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,16190767,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,3500000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,131 - Comunicação Social,100000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",3500000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,30970774,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,571 - Desenvolvimento Científico,800000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,691 - Promoção Comercial,650000000,0,0,0,0
2019,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,392 - Difusão Cultural,7650000,0,0,0,0
2019,55101 - Ministério da Cidadania - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,0,14579383,13251397,0,0
2019,55101 - Ministério da Cidadania - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,500000,0,0,0
2019,55101 - Ministério da Cidadania - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,0,24868528,20287992,760488,760488
2019,55101 - Ministério da Cidadania - Administração Direta,42 - Execução Orçamentária Delegada a Municípios,392 - Difusão Cultural,0,0,0,0,0
2019,55101 - Ministério da Cidadania - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,0,10456669,8983189,2787925,2387925
2019,55101 - Ministério da Cidadania - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,0,15320000,7220000,7220000,7220000
2019,55101 - Ministério da Cidadania - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,0,1030603,1029440,929440,929440
2019,55101 - Ministério da Cidadania - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,2047500,0,0,0
2019,55101 - Ministério da Cidadania - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,0,50396507,38392797,21212164,21006479
2019,55101 - Ministério da Cidadania - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,24021,24022,896,896
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,0,24989570,24231474,23463950,22019325
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,0,9500,8546,8546,8546
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,0,339204,322612,278439,267404
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,0,947646,823821,823821,757247
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,41100,41099,26231,26231
2019,55203 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,0,554161,551306,519139,472842
2019,55203 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,168700,138308,117217,117217
2019,55203 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,1650,1650,1650,1650
2019,55203 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,4898,4898,4458,4458
2019,55203 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,0,3939000,3314557,3314557,3314557
2019,55204 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,122 - Administração Geral,0,475,475,475,475
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,0,60247114,54965471,53156925,50531022
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,0,50000,38030,23510,23510
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,0,821124,760780,754178,682191
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,0,3737076,2921554,2921554,2691646
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,700000,695632,211791,211791
2019,55204 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,0,12927797,12689423,11627454,11627454
2019,55204 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,264311,264312,229851,229851
2019,55204 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,26000,26000,26000,26000
